order_id,order_date,customer_id,customer_node_id,depot_id,agent_id,agent_age,depot_lat,depot_lon,customer_lat,customer_lon,customer_name,observed_eta_min,rating,area,node_order_count,direct_depot_customer_km,is_distance_outlier,is_routing_eligible
gycd207308146,2022-03-24,gycd207308146,NODE-0119,DEPOT-066,AGENT-DEPOT-066-AGE-28,28,12.939496,77.625999,12.989496,77.675999,Customer 0119,90,4.8,Metropolitian ,14,7.763102784727143,False,True
vgjr167867003,2022-03-05,vgjr167867003,NODE-0120,DEPOT-018,AGENT-DEPOT-018-AGE-33,33,17.426228,78.407495,17.436228,78.417495,Customer 0120,140,4.4,Metropolitian ,10,1.5368503798521727,False,True
jqco336937571,2022-03-18,jqco336937571,NODE-0121,DEPOT-059,AGENT-DEPOT-059-AGE-20,20,12.934365,77.616155,13.024365,77.706155,Customer 0121,220,4.6,Metropolitian ,13,13.97317756157655,False,True
iwkp065421476,2022-03-13,iwkp065421476,NODE-0122,DEPOT-004,AGENT-DEPOT-004-AGE-31,31,11.003669,76.976494,11.063669,77.036494,Customer 0122,100,4.3,Metropolitian ,13,9.348403522662325,False,True
nwvu459529234,2022-03-31,nwvu459529234,NODE-0123,DEPOT-058,AGENT-DEPOT-058-AGE-36,36,22.311358,73.164798,22.381358,73.234798,Customer 0123,175,5.0,Metropolitian ,15,10.602467987619507,False,True
jjcl090851660,2022-03-23,jjcl090851660,NODE-0124,DEPOT-022,AGENT-DEPOT-022-AGE-31,31,12.986047,80.218114,13.096047,80.328114,Customer 0124,50,4.2,Metropolitian ,15,17.076258901183188,False,True
bpbi053158546,2022-03-24,bpbi053158546,NODE-0125,DEPOT-101,AGENT-DEPOT-101-AGE-39,39,17.41233,78.449654,17.47233,78.509654,Customer 0125,170,4.1,Metropolitian ,14,9.22083460710881,False,True
ksec432319879,2022-03-12,ksec432319879,NODE-0126,DEPOT-102,AGENT-DEPOT-102-AGE-29,29,21.17106,72.789292,21.25106,72.869292,Customer 0126,85,4.6,Metropolitian ,16,12.161605446010208,False,True
rszv454658332,2022-03-03,rszv454658332,NODE-0127,DEPOT-103,AGENT-DEPOT-103-AGE-29,29,21.186884,72.793616,21.226884,72.833616,Customer 0127,115,4.6,Urban ,13,6.080882967594327,False,True
cdyc438548517,2022-03-09,cdyc438548517,NODE-0128,DEPOT-092,AGENT-DEPOT-092-AGE-37,37,11.026117,76.944652,11.056117,76.974652,Customer 0128,135,4.9,Metropolitian ,16,4.674143698976439,False,True
nyum131271823,2022-03-18,nyum131271823,NODE-0129,DEPOT-104,AGENT-DEPOT-104-AGE-31,31,19.065838,72.832658,19.135838,72.902658,Customer 0129,175,3.9,Metropolitian ,18,10.709003371535417,False,True
lhus187289759,2022-03-07,lhus187289759,NODE-0130,DEPOT-105,AGENT-DEPOT-105-AGE-26,26,12.98041,77.640489,13.04041,77.700489,Customer 0130,115,4.4,Other,12,9.31488473286169,False,True
szbb646301545,2022-03-04,szbb646301545,NODE-0131,DEPOT-029,AGENT-DEPOT-029-AGE-24,24,11.022477,76.995667,11.132477,77.105667,Customer 0131,150,4.6,Metropolitian ,18,17.137482577838597,False,True
zzsx562940707,2022-04-01,zzsx562940707,NODE-0132,DEPOT-106,AGENT-DEPOT-106-AGE-39,39,12.310972,76.659264,12.350972,76.699264,Customer 0132,140,4.8,Metropolitian ,14,6.21800234869445,False,True
gyvm380029078,2022-03-20,gyvm380029078,NODE-0133,DEPOT-107,AGENT-DEPOT-107-AGE-20,20,11.025083,77.015393,11.105083,77.095393,Customer 0133,120,4.7,Metropolitian ,14,12.463883024166657,False,True
umwc109456087,2022-03-31,umwc109456087,NODE-0134,DEPOT-071,AGENT-DEPOT-071-AGE-20,20,12.316967,76.603067,12.446967,76.733067,Customer 0134,180,5.0,Urban ,13,20.206581510507974,False,True
dsbe906886027,2022-02-13,dsbe906886027,NODE-0135,DEPOT-108,AGENT-DEPOT-108-AGE-29,29,22.538731,88.364878,22.598731,88.424878,Customer 0135,140,4.3,Metropolitian ,2,9.081116432461174,False,True
xnzb532907287,2022-03-29,xnzb532907287,NODE-0136,DEPOT-109,AGENT-DEPOT-109-AGE-36,36,11.001753,76.986241,11.111753,77.096241,Customer 0136,155,4.8,Urban ,17,17.138077427627863,False,True
ltrp525870768,2022-03-16,ltrp525870768,NODE-0137,DEPOT-110,AGENT-DEPOT-110-AGE-36,36,22.310237,73.158921,22.400237,73.248921,Customer 0137,220,4.0,Metropolitian ,12,13.631343698142908,False,True
rbzk606295253,2022-03-14,rbzk606295253,NODE-0138,DEPOT-094,AGENT-DEPOT-094-AGE-22,22,23.359033,85.325347,23.439033,85.405347,Customer 0138,75,4.8,Metropolitian ,14,12.074063090452917,False,True
ltoi660207512,2022-03-31,ltoi660207512,NODE-0139,DEPOT-034,AGENT-DEPOT-034-AGE-38,38,18.593481,73.785901,18.663481,73.855901,Customer 0139,165,4.4,Metropolitian ,16,10.723264172167632,False,True
pkhq469939766,2022-03-17,pkhq469939766,NODE-0140,DEPOT-055,AGENT-DEPOT-055-AGE-39,39,21.186438,72.794115,21.236438,72.844115,Customer 0140,150,4.9,Metropolitian ,17,7.600994631258686,False,True
jgbc287273591,2022-03-28,jgbc287273591,NODE-0141,DEPOT-111,AGENT-DEPOT-111-AGE-24,24,22.725748,75.898497,22.775748,75.948497,Customer 0141,110,4.9,Metropolitian ,15,7.562982485200133,False,True
gjwc226881646,2022-03-04,gjwc226881646,NODE-0142,DEPOT-112,AGENT-DEPOT-112-AGE-35,35,17.450851,78.379347,17.540851,78.469347,Customer 0142,240,4.8,Metropolitian ,16,13.829314445199353,False,True
lrbb564302256,2022-03-04,lrbb564302256,NODE-0143,DEPOT-113,AGENT-DEPOT-113-AGE-33,33,13.081878,80.248519,13.171878,80.338519,Customer 0143,95,4.5,Metropolitian ,13,13.969116967730173,False,True
fkyd365052251,2022-02-14,fkyd365052251,NODE-0144,DEPOT-114,AGENT-DEPOT-114-AGE-39,39,10.035573,76.336958,10.105573,76.406958,Customer 0144,105,4.7,Urban ,2,10.92326745824626,False,True
wciq107093545,2022-03-25,wciq107093545,NODE-0145,DEPOT-115,AGENT-DEPOT-115-AGE-31,31,22.308096,73.167753,22.388096,73.247753,Customer 0145,220,4.3,Metropolitian ,17,12.117036432265502,False,True
edxx482704762,2022-03-17,edxx482704762,NODE-0146,DEPOT-116,AGENT-DEPOT-116-AGE-37,37,12.975996,80.221898,12.985996,80.231898,Customer 0146,130,4.5,Metropolitian ,13,1.5525704156536744,False,True
jxsj508533395,2022-04-01,jxsj508533395,NODE-0057,DEPOT-049,AGENT-DEPOT-049-AGE-37,37,12.3085,76.665808,12.3385,76.695808,Customer 0057,26,4.7,Metropolitian ,16,4.663566689152146,False,True
xlta607070306,2022-03-19,xlta607070306,NODE-0147,DEPOT-117,AGENT-DEPOT-117-AGE-33,33,19.178321,72.834715,19.188321,72.844715,Customer 0147,155,5.0,Metropolitian ,14,1.5294972211332267,False,True
ycwb227184501,2022-03-02,ycwb227184501,NODE-0148,DEPOT-118,AGENT-DEPOT-118-AGE-33,33,26.910262,75.783013,26.990262,75.863013,Customer 0148,90,4.5,Metropolitian ,15,11.916757259074618,False,True
mikp615052003,2022-02-16,mikp615052003,NODE-0149,DEPOT-119,AGENT-DEPOT-119-AGE-39,39,25.443994,81.860187,25.513994,81.930187,Customer 0149,190,4.7,Metropolitian ,3,10.486117701549256,False,True
djrw974238657,2022-03-29,djrw974238657,NODE-0150,DEPOT-086,AGENT-DEPOT-086-AGE-37,37,23.359194,85.325447,23.449194,85.415447,Customer 0150,160,4.6,Metropolitian ,13,13.583078662317007,False,True
rxki994339301,2022-03-07,rxki994339301,NODE-0151,DEPOT-076,AGENT-DEPOT-076-AGE-25,25,17.458998,78.500366,17.508998,78.550366,Customer 0151,85,4.9,Metropolitian ,13,7.6831914051315,False,True
wfjy432968933,2022-03-03,wfjy432968933,NODE-0152,DEPOT-075,AGENT-DEPOT-075-AGE-28,28,18.530963,73.828972,18.590963,73.888972,Customer 0152,55,4.8,Urban ,13,9.193093962702912,False,True
opdl820466364,2022-03-30,opdl820466364,NODE-0153,DEPOT-120,AGENT-DEPOT-120-AGE-38,38,12.321214,76.621094,12.361214,76.661094,Customer 0153,155,4.7,Metropolitian ,13,6.217883647558105,False,True
wbpn330130607,2022-03-19,wbpn330130607,NODE-0154,DEPOT-049,AGENT-DEPOT-049-AGE-31,31,12.3085,76.665808,12.3685,76.725808,Customer 0154,125,4.6,Metropolitian ,10,9.326872529115304,False,True
jtsd466670552,2022-03-15,jtsd466670552,NODE-0155,DEPOT-121,AGENT-DEPOT-121-AGE-25,25,19.055831,72.833984,19.115831,72.893984,Customer 0155,110,4.8,Metropolitian ,15,9.179538450826046,False,True
enww399699472,2022-03-02,enww399699472,NODE-0156,DEPOT-122,AGENT-DEPOT-122-AGE-35,35,12.337928,76.617889,12.407928,76.687889,Customer 0156,215,4.9,Metropolitian ,14,10.880651848535559,False,True
rvns240114667,2022-03-31,rvns240114667,NODE-0157,DEPOT-123,AGENT-DEPOT-123-AGE-39,39,23.351489,85.324253,23.421489,85.394253,Customer 0157,210,4.7,Metropolitian ,16,10.565262855251524,False,True
fvko144254933,2022-03-06,fvko144254933,NODE-0158,DEPOT-124,AGENT-DEPOT-124-AGE-38,38,22.728163,75.884212,22.808163,75.964212,Customer 0158,210,3.9,Metropolitian ,15,12.100062421152574,False,True
jocn049365284,2022-03-21,jocn049365284,NODE-0159,DEPOT-125,AGENT-DEPOT-125-AGE-35,35,13.026286,80.275235,13.056286,80.305235,Customer 0159,170,4.7,Metropolitian ,14,4.657159718107683,False,True
atgc248887447,2022-03-01,atgc248887447,NODE-0160,DEPOT-126,AGENT-DEPOT-126-AGE-29,29,26.766536,75.837333,26.786536,75.857333,Customer 0160,85,4.7,Metropolitian ,14,2.981217855191797,False,True
jexa898688264,2022-03-24,jexa898688264,NODE-0161,DEPOT-127,AGENT-DEPOT-127-AGE-27,27,21.149834,72.778666,21.179834,72.808666,Customer 0161,125,4.6,Metropolitian ,13,4.56126563284071,False,True
cmvs014428179,2022-04-04,cmvs014428179,NODE-0162,DEPOT-049,AGENT-DEPOT-049-AGE-38,38,12.3085,76.665808,12.3985,76.755808,Customer 0162,270,4.3,Semi-Urban ,14,13.989916877275611,False,True
ntme294239634,2022-03-02,ntme294239634,NODE-0163,DEPOT-128,AGENT-DEPOT-128-AGE-36,36,21.149669,72.772629,21.219669,72.842629,Customer 0163,105,4.9,Metropolitian ,15,10.64228895373868,False,True
tryr235168039,2022-04-01,tryr235168039,NODE-0164,DEPOT-062,AGENT-DEPOT-062-AGE-26,26,17.411028,78.329645,17.451028,78.369645,Customer 0164,170,4.0,Metropolitian ,14,6.147404652636644,False,True
cpya420089193,2022-02-12,cpya420089193,NODE-0165,DEPOT-129,AGENT-DEPOT-129-AGE-26,26,26.482581,80.315628,26.572581,80.405628,Customer 0165,180,4.1,Metropolitian ,3,13.428477357470895,False,True
opvd660426426,2022-04-05,opvd660426426,NODE-0166,DEPOT-081,AGENT-DEPOT-081-AGE-36,36,12.284747,76.625861,12.344747,76.685861,Customer 0166,85,4.9,Metropolitian ,16,9.32728515796102,False,True
ecar963502319,2022-03-03,ecar963502319,NODE-0167,DEPOT-130,AGENT-DEPOT-130-AGE-21,21,26.911378,75.789034,26.921378,75.799034,Customer 0167,80,4.7,Metropolitian ,13,1.489792976782627,False,True
pbmy587069805,2022-04-06,pbmy587069805,NODE-0168,DEPOT-131,AGENT-DEPOT-131-AGE-35,35,13.02978,80.208812,13.10978,80.288812,Customer 0168,135,4.7,Metropolitian ,14,12.418394742110447,False,True
wasv461278289,2022-03-17,wasv461278289,NODE-0169,DEPOT-132,AGENT-DEPOT-132-AGE-20,20,12.323194,76.630583,12.363194,76.670583,Customer 0169,130,4.5,Metropolitian ,18,6.217860689144307,False,True
byhp076235734,2022-03-31,byhp076235734,NODE-0170,DEPOT-020,AGENT-DEPOT-020-AGE-23,23,18.563934,73.915367,18.653934,74.005367,Customer 0170,230,4.6,Metropolitian ,11,13.787803344501583,False,True
ohfh963147472,2022-02-17,ohfh963147472,NODE-0171,DEPOT-133,AGENT-DEPOT-133-AGE-37,37,22.569367,88.433187,22.629367,88.493187,Customer 0171,145,5.0,Metropolitian ,3,9.080187058763226,False,True
nkmh560985800,2022-03-09,nkmh560985800,NODE-0172,DEPOT-134,AGENT-DEPOT-134-AGE-26,26,12.949934,77.699386,13.009934,77.759386,Customer 0172,115,4.8,Metropolitian ,13,9.31544163550089,False,True
gvea147758996,2022-03-27,gvea147758996,NODE-0173,DEPOT-043,AGENT-DEPOT-043-AGE-29,29,21.175975,72.795503,21.255975,72.875503,Customer 0173,55,5.0,Urban ,15,12.161417162421785,False,True
cypx969023715,2022-03-25,cypx969023715,NODE-0174,DEPOT-135,AGENT-DEPOT-135-AGE-26,26,22.725835,75.887648,22.835835,75.997648,Customer 0174,140,4.9,Metropolitian ,13,16.636875038860897,False,True
oamt174420009,2022-03-11,oamt174420009,NODE-0175,DEPOT-099,AGENT-DEPOT-099-AGE-29,29,18.536562,73.896485,18.596562,73.956485,Customer 0175,125,4.8,Metropolitian ,16,9.192951167083441,False,True
vmgc964372188,2022-03-03,vmgc964372188,NODE-0176,DEPOT-089,AGENT-DEPOT-089-AGE-29,29,23.416792,85.316842,23.436792,85.336842,Customer 0176,55,4.7,Metropolitian ,16,3.0182264849996012,False,True
jnge623681084,2022-02-15,jnge623681084,NODE-0177,DEPOT-136,AGENT-DEPOT-136-AGE-21,21,30.89286,75.822199,30.92286,75.852199,Customer 0177,130,4.9,Metropolitian ,3,4.395420246829376,False,True
kzvx918950241,2022-03-07,kzvx918950241,NODE-0178,DEPOT-106,AGENT-DEPOT-106-AGE-22,22,12.310972,76.659264,12.330972,76.679264,Customer 0178,115,4.3,Metropolitian ,15,3.109059104393369,False,True
rlgt572766152,2022-03-18,rlgt572766152,NODE-0056,DEPOT-048,AGENT-DEPOT-048-AGE-31,31,26.913987,75.752891,26.993987,75.832891,Customer 0056,195,4.0,Metropolitian ,14,11.916582838288104,False,True
lvnz878892159,2022-04-03,lvnz878892159,NODE-0179,DEPOT-109,AGENT-DEPOT-109-AGE-20,20,11.001753,76.986241,11.021753,77.006241,Customer 0179,55,4.5,Other,14,3.1162485097900614,False,True
zhyo265634674,2022-04-06,zhyo265634674,NODE-0180,DEPOT-110,AGENT-DEPOT-110-AGE-30,30,22.310237,73.158921,22.390237,73.238921,Customer 0180,160,3.9,Metropolitian ,14,12.116950608888414,False,True
ezxe128319748,2022-03-06,ezxe128319748,NODE-0181,DEPOT-137,AGENT-DEPOT-137-AGE-36,36,12.933284,77.615428,13.003284,77.685428,Customer 0181,215,4.8,Metropolitian ,15,10.868263117988388,False,True
kifq556800414,2022-03-19,kifq556800414,NODE-0182,DEPOT-087,AGENT-DEPOT-087-AGE-24,24,12.297954,76.665169,12.337954,76.705169,Customer 0182,65,4.7,Metropolitian ,14,6.218153086065015,False,True
carl757119263,2022-03-21,carl757119263,NODE-0183,DEPOT-008,AGENT-DEPOT-008-AGE-32,32,12.352058,76.60665,12.362058,76.61665,Customer 0183,125,4.7,Metropolitian ,16,1.554424975889475,False,True
ywqd911535741,2022-03-19,ywqd911535741,NODE-0184,DEPOT-060,AGENT-DEPOT-060-AGE-25,25,13.086438,80.220672,13.146439,80.280672,Customer 0184,135,5.0,Metropolitian ,11,9.313017158714828,False,True
ppqt362000534,2022-03-28,ppqt362000534,NODE-0185,DEPOT-138,AGENT-DEPOT-138-AGE-27,27,17.429585,78.392621,17.469585,78.432621,Customer 0185,145,4.5,Metropolitian ,13,6.147106622705506,False,True
czis944259836,2022-03-29,czis944259836,NODE-0186,DEPOT-139,AGENT-DEPOT-139-AGE-32,32,12.978453,77.643685,13.048453,77.713685,Customer 0186,165,4.1,Metropolitian ,12,10.867300462045835,False,True
ibwr067523869,2022-03-17,ibwr067523869,NODE-0187,DEPOT-140,AGENT-DEPOT-140-AGE-23,23,13.044694,80.26147,13.084694,80.30147,Customer 0187,19,4.7,Urban ,14,6.209259882041872,False,True
fyao616279169,2022-03-29,fyao616279169,NODE-0188,DEPOT-105,AGENT-DEPOT-105-AGE-39,39,12.98041,77.640489,13.11041,77.770489,Customer 0188,165,4.4,Metropolitian ,11,20.18085916835158,False,True
zeaw181992534,2022-03-04,zeaw181992534,NODE-0189,DEPOT-141,AGENT-DEPOT-141-AGE-20,20,26.846156,75.8023,26.926156,75.8823,Customer 0189,75,4.8,Other,12,11.919755989352295,False,True
tkua467465647,2022-02-15,tkua467465647,NODE-0190,DEPOT-052,AGENT-DEPOT-052-AGE-29,29,25.449659,81.839744,25.479659,81.869744,Customer 0190,145,4.6,Metropolitian ,3,4.494291162003504,False,True
ljgp550489562,2022-03-29,ljgp550489562,NODE-0191,DEPOT-142,AGENT-DEPOT-142-AGE-26,26,26.911927,75.797282,27.051927,75.937282,Customer 0191,90,4.9,Metropolitian ,16,20.85172635753384,False,True
hnoc705310037,2022-02-13,hnoc705310037,NODE-0192,DEPOT-143,AGENT-DEPOT-143-AGE-25,25,10.020683,76.310631,10.030683,76.320631,Customer 0192,70,5.0,Metropolitian ,3,1.5605734793807475,False,True
lzkv724137602,2022-04-03,lzkv724137602,NODE-0193,DEPOT-144,AGENT-DEPOT-144-AGE-34,34,12.935662,77.61413,12.975662,77.65413,Customer 0193,150,4.7,Metropolitian ,12,6.2105896103141776,False,True
qpqb113436782,2022-02-13,qpqb113436782,NODE-0194,DEPOT-145,AGENT-DEPOT-145-AGE-31,31,15.585658,73.743606,15.625658,73.783606,Customer 0194,140,4.9,Metropolitian ,4,6.175283575308341,False,True
zutg690542042,2022-04-02,zutg690542042,NODE-0195,DEPOT-138,AGENT-DEPOT-138-AGE-30,30,17.429585,78.392621,17.519585,78.482621,Customer 0195,150,4.9,Metropolitian ,15,13.830084721845328,False,True
qphf884454355,2022-03-20,qphf884454355,NODE-0196,DEPOT-126,AGENT-DEPOT-126-AGE-36,36,26.766536,75.837333,26.896536,75.967333,Customer 0196,180,4.8,Metropolitian ,13,19.37374583495492,False,True
fcib257172141,2022-03-29,fcib257172141,NODE-0197,DEPOT-141,AGENT-DEPOT-141-AGE-36,36,26.846156,75.8023,26.986156,75.9423,Customer 0197,185,4.4,Metropolitian ,13,20.857115324129595,False,True
fium151549195,2022-03-04,fium151549195,NODE-0198,DEPOT-048,AGENT-DEPOT-048-AGE-26,26,26.913987,75.752891,27.053987,75.892891,Customer 0198,215,4.7,Metropolitian ,12,20.851557402660557,False,True
vvnq162473052,2022-03-27,vvnq162473052,NODE-0199,DEPOT-146,AGENT-DEPOT-146-AGE-30,30,22.310526,73.170937,22.420526,73.280937,Customer 0199,145,4.6,Other,14,16.659963190057415,False,True
zfgf746938367,2022-03-09,zfgf746938367,NODE-0200,DEPOT-037,AGENT-DEPOT-037-AGE-33,33,12.972532,77.608179,13.022532,77.658179,Customer 0200,75,4.7,Urban ,15,7.76260023979039,False,True
nfdj333236314,2022-03-12,nfdj333236314,NODE-0201,DEPOT-147,AGENT-DEPOT-147-AGE-34,34,19.103249,72.846749,19.193249,72.936749,Customer 0201,195,4.0,Metropolitian ,13,13.76685500858734,False,True
zfxe533340329,2022-04-04,zfxe533340329,NODE-0202,DEPOT-018,AGENT-DEPOT-018-AGE-36,36,17.426228,78.407495,17.506228,78.487495,Customer 0202,100,4.6,Metropolitian ,14,12.293677673573285,False,True
kwmv603335255,2022-02-11,kwmv603335255,NODE-0203,DEPOT-148,AGENT-DEPOT-148-AGE-33,33,26.471617,80.313564,26.491617,80.333564,Customer 0203,75,4.6,Metropolitian ,4,2.9846372692856606,False,True
gopn683041817,2022-02-18,gopn683041817,NODE-0204,DEPOT-149,AGENT-DEPOT-149-AGE-22,22,19.866969,75.318894,19.976969,75.428894,Customer 0204,80,4.8,Metropolitian ,1,16.78827586251448,False,True
ppri902151840,2022-03-19,ppri902151840,NODE-0205,DEPOT-034,AGENT-DEPOT-034-AGE-38,38,18.593481,73.785901,18.603481,73.795901,Customer 0205,95,4.7,Metropolitian ,13,1.5320227740641719,False,True
libi732501950,2022-03-02,libi732501950,NODE-0206,DEPOT-150,AGENT-DEPOT-150-AGE-27,27,12.906229,77.596791,12.986229,77.676791,Customer 0206,100,4.9,Metropolitian ,16,12.421407858787804,False,True
kdbu035077095,2022-02-14,kdbu035077095,NODE-0207,DEPOT-129,AGENT-DEPOT-129-AGE-32,32,26.482581,80.315628,26.552581,80.385628,Customer 0207,125,4.8,Metropolitian ,3,10.44477615516592,False,True
mfol662804540,2022-03-27,mfol662804540,NODE-0208,DEPOT-057,AGENT-DEPOT-057-AGE-26,26,12.933298,77.614293,13.013298,77.694293,Customer 0208,215,4.8,Metropolitian ,13,12.420750050313671,False,True
bdgu970232668,2022-03-04,bdgu970232668,NODE-0209,DEPOT-151,AGENT-DEPOT-151-AGE-29,29,22.751857,75.866699,22.881857,75.996699,Customer 0209,75,4.5,Urban ,15,19.659373527443684,False,True
odlo529484325,2022-04-06,odlo529484325,NODE-0210,DEPOT-152,AGENT-DEPOT-152-AGE-31,31,11.010375,76.95295,11.090375,77.03295,Customer 0210,145,4.5,Urban ,13,12.46418980459368,False,True
vxvr447893698,2022-03-26,vxvr447893698,NODE-0211,DEPOT-153,AGENT-DEPOT-153-AGE-28,28,17.483216,78.552111,17.523216,78.592111,Customer 0211,70,4.6,Metropolitian ,15,6.146243658393431,False,True
fmhd254099683,2022-02-11,fmhd254099683,NODE-0212,DEPOT-154,AGENT-DEPOT-154-AGE-21,21,27.160934,78.044095,27.220934,78.104095,Customer 0212,55,4.8,Metropolitian ,8,8.92908688893574,False,True
evzr452255970,2022-03-28,evzr452255970,NODE-0213,DEPOT-155,AGENT-DEPOT-155-AGE-21,21,11.006686,76.951736,11.056686,77.001736,Customer 0213,95,4.0,Metropolitian ,14,7.79036212453358,False,True
ypdy132507323,2022-02-11,ypdy132507323,NODE-0214,DEPOT-156,AGENT-DEPOT-156-AGE-29,29,25.457687,81.835585,25.497687,81.875585,Customer 0214,55,4.7,Urban ,3,5.992096714696517,False,True
vpun175942482,2022-03-28,vpun175942482,NODE-0215,DEPOT-157,AGENT-DEPOT-157-AGE-20,20,19.12663,72.829976,19.13663,72.839976,Customer 0215,70,4.8,Metropolitian ,15,1.5297232853100242,False,True
cdkz589624699,2022-02-16,cdkz589624699,NODE-0216,DEPOT-158,AGENT-DEPOT-158-AGE-28,28,19.875016,75.322405,19.965016,75.412405,Customer 0216,75,5.0,Urban ,4,13.73594217639692,False,True
kiyg810534481,2022-03-16,kiyg810534481,NODE-0217,DEPOT-117,AGENT-DEPOT-117-AGE-25,25,19.178321,72.834715,19.248321,72.904715,Customer 0217,16,4.7,Metropolitian ,15,10.705559922396555,False,True
pwbi898606991,2022-03-28,pwbi898606991,NODE-0218,DEPOT-159,AGENT-DEPOT-159-AGE-38,38,13.026279,80.174568,13.046279,80.194568,Customer 0218,100,4.8,Metropolitian ,14,3.1048037532854496,False,True
taqg748867597,2022-03-03,taqg748867597,NODE-0219,DEPOT-160,AGENT-DEPOT-160-AGE-39,39,17.455894,78.375467,17.485894,78.405467,Customer 0219,130,4.9,Metropolitian ,12,4.610073053799191,False,True
dkgi875489081,2022-03-13,dkgi875489081,NODE-0220,DEPOT-127,AGENT-DEPOT-127-AGE-26,26,21.149834,72.778666,21.209834,72.838666,Customer 0220,130,4.9,Metropolitian ,15,9.122100805601145,False,True
ubag651976139,2022-03-14,ubag651976139,NODE-0221,DEPOT-029,AGENT-DEPOT-029-AGE-33,33,11.022477,76.995667,11.092477,77.065667,Customer 0221,215,4.4,Urban ,16,10.906036622245482,False,True
zxtz236128998,2022-03-01,zxtz236128998,NODE-0222,DEPOT-110,AGENT-DEPOT-110-AGE-24,24,22.310237,73.158921,22.370237,73.218921,Customer 0222,125,4.6,Urban ,16,9.088013799330469,False,True
hmju318251956,2022-03-21,hmju318251956,NODE-0223,DEPOT-152,AGENT-DEPOT-152-AGE-24,24,11.010375,76.95295,11.050375,76.99295,Customer 0223,140,4.9,Metropolitian ,12,6.232303380306801,False,True
ltwr528697521,2022-03-10,ltwr528697521,NODE-0224,DEPOT-001,AGENT-DEPOT-001-AGE-33,33,22.745049,75.892471,22.835049,75.982471,Customer 0224,85,4.5,Metropolitian ,13,13.611566722125085,False,True
jsku204560077,2022-03-20,jsku204560077,NODE-0225,DEPOT-069,AGENT-DEPOT-069-AGE-35,35,22.74806,75.8934,22.83806,75.9834,Customer 0225,220,4.2,Metropolitian ,14,13.611428630407849,False,True
istj070213071,2022-04-06,istj070213071,NODE-0226,DEPOT-117,AGENT-DEPOT-117-AGE-27,27,19.178321,72.834715,19.268321,72.924715,Customer 0226,165,4.2,Metropolitian ,13,13.763896210757977,False,True
dahw022547497,2022-04-03,dahw022547497,NODE-0227,DEPOT-161,AGENT-DEPOT-161-AGE-29,29,12.979096,77.640625,13.009096,77.670625,Customer 0227,75,4.5,Metropolitian ,15,4.657591594952301,False,True
vvgj958702360,2022-02-12,vvgj958702360,NODE-0228,DEPOT-162,AGENT-DEPOT-162-AGE-34,34,27.163303,78.057044,27.293303,78.187044,Customer 0228,135,4.7,Metropolitian ,4,19.34348721744278,False,True
